date,source,medium,market,device_category,sessions,users,new_users,engaged_sessions,engagement_rate,avg_session_duration,events,conversions,total_revenue,bounce_rate
2024-09-17,direct,(none),US,desktop,1353,1156,833,971,0.718,165.2,4891,53,8547.65,0.306
2024-09-17,direct,(none),US,mobile,2334,1828,1157,1645,0.705,127.8,7597,97,15491.19,0.307
2024-09-17,direct,(none),US,tablet,334,260,167,235,0.706,198.6,1074,12,1815.59,0.262
2024-09-17,newsletter,email,US,desktop,342,253,163,204,0.598,197.6,1466,16,2608.37,0.394
2024-09-17,newsletter,email,US,mobile,679,599,403,400,0.59,149.1,2615,34,5923.21,0.431
2024-09-17,newsletter,email,US,tablet,124,98,64,72,0.583,214.2,508,6,1115.84,0.328
2024-09-17,google,organic,UK,desktop,977,781,487,577,0.591,133.6,3502,31,4279.52,0.384
2024-09-17,google,organic,UK,mobile,1668,1424,825,1025,0.615,187.7,6177,54,6178.82,0.354
2024-09-17,google,organic,UK,tablet,319,233,163,202,0.634,200.0,1124,10,1178.08,0.354
2024-09-17,referral,referral,FR,desktop,296,226,151,153,0.519,187.3,1285,5,549.01,0.419
2024-09-17,referral,referral,FR,mobile,418,346,220,238,0.57,189.6,1536,7,812.23,0.44
2024-09-17,referral,referral,FR,tablet,68,51,26,34,0.512,171.5,225,1,122.24,0.528
2024-09-17,direct,(none),DE,desktop,203,168,121,125,0.619,188.1,833,5,541.77,0.376
2024-09-17,direct,(none),DE,mobile,325,274,172,187,0.577,207.7,1233,9,1005.5,0.405
2024-09-17,direct,(none),DE,tablet,71,53,38,40,0.564,196.5,214,1,106.85,0.503
2024-09-18,google,organic,US,desktop,1611,1235,850,1015,0.63,198.9,5536,51,7124.26,0.334
2024-09-18,google,organic,US,mobile,3043,2541,1751,2041,0.671,128.0,10739,104,16254.15,0.314
2024-09-18,google,organic,US,tablet,382,290,181,221,0.58,206.2,1191,13,1660.95,0.471
2024-09-18,direct,(none),US,desktop,1251,976,671,855,0.684,195.5,4405,49,7541.79,0.289
2024-09-18,direct,(none),US,mobile,1987,1616,869,1508,0.759,202.0,5988,66,10919.02,0.255
2024-09-18,direct,(none),US,tablet,397,294,222,275,0.693,186.5,1505,19,2974.49,0.317
2024-09-18,newsletter,email,US,desktop,439,330,177,255,0.581,141.9,1681,21,3393.45,0.384
2024-09-18,newsletter,email,US,mobile,783,641,383,501,0.64,174.3,2510,34,4783.33,0.399
2024-09-18,newsletter,email,US,tablet,143,118,81,88,0.616,173.5,551,6,948.22,0.398
2024-09-18,google,organic,UK,desktop,652,505,337,402,0.618,167.8,2554,18,2111.26,0.419
2024-09-18,google,organic,UK,mobile,1830,1420,932,1182,0.646,181.2,7130,57,7220.8,0.368
2024-09-18,google,organic,UK,tablet,261,212,139,158,0.609,146.3,978,7,848.87,0.341
2024-09-18,referral,referral,FR,desktop,237,187,126,142,0.601,178.8,734,4,484.05,0.377
2024-09-18,referral,referral,FR,mobile,527,425,295,316,0.601,130.4,2124,10,1016.47,0.396
2024-09-18,referral,referral,FR,tablet,101,86,47,53,0.529,205.5,372,2,192.4,0.443
2024-09-18,direct,(none),DE,desktop,185,135,80,105,0.572,159.4,626,5,556.46,0.477
2024-09-18,direct,(none),DE,mobile,328,268,183,187,0.573,171.1,1152,8,950.1,0.401
2024-09-18,direct,(none),DE,tablet,64,52,39,38,0.602,180.3,246,1,103.44,0.388
2024-09-19,google,organic,US,desktop,2088,1773,994,1402,0.672,121.0,8080,75,9051.86,0.355
2024-09-19,google,organic,US,mobile,3515,2803,1870,2453,0.698,149.6,11573,112,15726.52,0.303
2024-09-19,google,organic,US,tablet,493,388,245,312,0.634,159.2,1685,13,1787.43,0.309
2024-09-19,direct,(none),US,desktop,1411,1097,717,996,0.707,173.4,5880,51,6878.41,0.296
2024-09-19,direct,(none),US,mobile,1913,1557,1086,1301,0.68,196.3,6354,80,11172.98,0.323
2024-09-19,direct,(none),US,tablet,369,278,163,275,0.747,167.8,1503,14,2396.06,0.234
2024-09-19,newsletter,email,US,desktop,522,421,286,287,0.551,199.7,2078,24,3184.44,0.409
2024-09-19,newsletter,email,US,mobile,604,494,313,342,0.567,164.7,2563,29,4713.4,0.411
2024-09-19,newsletter,email,US,tablet,126,95,64,68,0.547,200.1,431,6,1106.48,0.453
2024-09-19,google,organic,UK,desktop,1199,995,581,747,0.623,193.5,4701,36,4741.89,0.377
2024-09-19,google,organic,UK,mobile,1654,1242,804,950,0.575,166.6,5758,46,5476.72,0.434
2024-09-19,google,organic,UK,tablet,284,222,130,173,0.611,210.9,1172,8,1015.44,0.407
2024-09-19,referral,referral,FR,desktop,272,214,132,156,0.575,201.1,1002,6,681.78,0.437
2024-09-19,referral,referral,FR,mobile,479,359,219,262,0.548,178.7,1876,8,884.98,0.455
2024-09-19,referral,referral,FR,tablet,85,68,39,41,0.488,154.6,297,1,109.51,0.557
2024-09-19,direct,(none),DE,desktop,241,197,140,137,0.572,167.7,946,5,579.85,0.491
2024-09-19,direct,(none),DE,mobile,352,306,172,204,0.581,191.0,1314,6,706.78,0.502
2024-09-19,direct,(none),DE,tablet,65,53,33,39,0.607,179.7,267,1,123.91,0.395
2024-09-20,google,organic,US,desktop,1478,1081,718,1002,0.678,216.0,4982,43,6469.31,0.301
2024-09-20,google,organic,US,mobile,2358,1839,1164,1633,0.693,203.4,8081,94,13291.63,0.333
2024-09-20,google,organic,US,tablet,613,483,333,390,0.637,205.1,2288,23,3612.78,0.379
2024-09-20,direct,(none),US,desktop,1281,1020,513,889,0.694,205.2,5199,49,7695.0,0.301
2024-09-20,direct,(none),US,mobile,2204,1957,1364,1533,0.696,177.9,9298,79,11642.49,0.321
2024-09-20,direct,(none),US,tablet,427,352,221,315,0.739,191.2,1635,17,2646.17,0.242
2024-09-20,newsletter,email,US,desktop,576,464,319,330,0.574,202.8,1854,22,3511.42,0.496
2024-09-20,newsletter,email,US,mobile,799,613,421,448,0.562,191.5,3105,41,5738.34,0.394
2024-09-20,newsletter,email,US,tablet,125,94,56,73,0.588,155.3,566,5,782.71,0.422
2024-09-20,google,organic,UK,desktop,849,696,471,517,0.609,187.4,3275,29,4524.08,0.358
2024-09-20,google,organic,UK,mobile,1375,1105,608,880,0.64,183.1,5274,39,5173.43,0.373
2024-09-20,google,organic,UK,tablet,303,226,151,205,0.677,186.5,1136,10,1222.46,0.345
2024-09-20,referral,referral,FR,desktop,277,233,163,149,0.539,172.8,1125,4,424.44,0.484
2024-09-20,referral,referral,FR,mobile,448,360,198,235,0.527,198.3,1533,7,835.4,0.493
2024-09-20,referral,referral,FR,tablet,73,58,35,39,0.546,184.8,248,1,117.9,0.464
2024-09-20,direct,(none),DE,desktop,233,172,125,139,0.597,154.7,874,6,749.51,0.368
2024-09-20,direct,(none),DE,mobile,380,303,207,218,0.576,208.2,1431,10,1052.65,0.377
2024-09-20,direct,(none),DE,tablet,61,52,39,34,0.573,181.4,229,1,128.5,0.389
2024-09-21,google,organic,US,desktop,1400,1007,707,894,0.639,147.5,5352,47,7244.03,0.335
2024-09-21,google,organic,US,mobile,2765,2306,1678,1704,0.617,228.3,8990,94,14533.54,0.399
2024-09-21,google,organic,US,tablet,337,284,192,214,0.636,138.4,1301,11,1559.26,0.317
2024-09-21,direct,(none),US,desktop,923,756,573,657,0.713,219.0,3683,39,5555.43,0.265
2024-09-21,direct,(none),US,mobile,1641,1278,801,1170,0.713,175.6,6618,65,10720.8,0.297
2024-09-21,direct,(none),US,tablet,222,180,93,152,0.688,192.5,820,7,987.86,0.247
2024-09-21,newsletter,email,US,desktop,279,229,144,163,0.585,180.4,1035,14,2203.64,0.445
2024-09-21,newsletter,email,US,mobile,368,310,183,201,0.549,161.0,1509,16,2425.67,0.416
2024-09-21,newsletter,email,US,tablet,98,81,60,63,0.65,197.6,375,4,737.76,0.356
2024-09-21,google,organic,UK,desktop,751,612,383,411,0.548,195.4,3151,23,2988.31,0.453
2024-09-21,google,organic,UK,mobile,1247,1004,659,774,0.621,222.0,4831,37,5063.67,0.399
2024-09-21,google,organic,UK,tablet,247,190,120,146,0.595,200.7,979,6,804.39,0.45
2024-09-21,referral,referral,FR,desktop,216,175,122,110,0.514,184.1,900,4,469.3,0.487
2024-09-21,referral,referral,FR,mobile,321,255,161,168,0.526,173.1,1195,6,645.99,0.483
2024-09-21,referral,referral,FR,tablet,67,50,32,33,0.496,175.6,251,1,111.36,0.526
2024-09-21,direct,(none),DE,desktop,168,129,77,99,0.592,159.3,614,3,372.07,0.409
2024-09-21,direct,(none),DE,mobile,276,225,146,164,0.596,193.5,1270,6,722.4,0.365
2024-09-21,direct,(none),DE,tablet,47,36,23,28,0.605,166.8,142,1,128.06,0.391
2024-09-22,google,organic,US,desktop,1075,863,586,725,0.675,203.3,4395,31,4234.23,0.351
2024-09-22,google,organic,US,mobile,1683,1428,1078,1159,0.689,197.9,5948,60,7495.42,0.292
2024-09-22,google,organic,US,tablet,314,251,160,206,0.659,203.7,1079,11,1488.75,0.347
2024-09-22,direct,(none),US,desktop,912,763,530,670,0.735,141.7,3009,35,5580.64,0.238
2024-09-22,direct,(none),US,mobile,1379,1117,623,938,0.681,208.2,5458,52,7392.72,0.257
2024-09-22,direct,(none),US,tablet,283,226,171,201,0.713,187.6,1140,13,2095.76,0.287
2024-09-22,newsletter,email,US,desktop,290,219,140,168,0.581,217.3,1026,15,2384.29,0.46
2024-09-22,newsletter,email,US,mobile,491,404,287,296,0.604,208.7,2203,27,4481.2,0.382
2024-09-22,newsletter,email,US,tablet,86,62,43,47,0.549,210.3,381,3,478.07,0.412
2024-09-22,google,organic,UK,desktop,534,424,294,343,0.643,184.2,1646,16,1831.64,0.316
2024-09-22,google,organic,UK,mobile,933,785,540,587,0.63,156.7,3318,24,3460.53,0.435
2024-09-22,google,organic,UK,tablet,205,170,110,116,0.57,157.2,723,5,618.0,0.432
2024-09-22,referral,referral,FR,desktop,173,153,89,99,0.574,172.9,669,3,334.15,0.387
2024-09-22,referral,referral,FR,mobile,290,233,155,151,0.522,214.9,805,5,509.46,0.485
2024-09-22,referral,referral,FR,tablet,61,45,35,33,0.556,190.3,193,1,118.55,0.452
2024-09-22,direct,(none),DE,desktop,147,117,68,82,0.558,211.6,591,4,448.4,0.436
2024-09-22,direct,(none),DE,mobile,260,195,140,151,0.582,156.9,958,5,508.95,0.42
2024-09-22,direct,(none),DE,tablet,43,36,24,28,0.659,216.7,170,1,131.81,0.281
2024-09-23,google,organic,US,desktop,1748,1268,881,1094,0.626,261.5,6132,61,8265.17,0.36
2024-09-23,google,organic,US,mobile,2478,1855,1010,1654,0.668,168.5,10941,75,11740.1,0.374
2024-09-23,google,organic,US,tablet,611,494,317,422,0.691,158.6,2321,21,2730.34,0.315
2024-09-23,direct,(none),US,desktop,1414,1078,737,904,0.64,151.7,4992,61,10112.55,0.363
2024-09-23,direct,(none),US,mobile,2179,1729,1178,1596,0.733,166.3,7775,97,17214.58,0.293
2024-09-23,direct,(none),US,tablet,320,241,152,231,0.724,181.3,1330,15,2326.05,0.271
2024-09-23,newsletter,email,US,desktop,472,397,273,267,0.567,163.5,1552,23,3863.45,0.458
2024-09-23,newsletter,email,US,mobile,796,683,401,471,0.592,191.9,2923,35,6247.19,0.389
2024-09-23,newsletter,email,US,tablet,93,74,47,58,0.634,193.2,333,4,629.33,0.431
2024-09-23,google,organic,UK,desktop,1123,835,540,695,0.619,150.1,3414,35,4257.11,0.419
2024-09-23,google,organic,UK,mobile,1634,1276,679,1074,0.658,187.9,5774,44,6451.74,0.313
2024-09-23,google,organic,UK,tablet,283,232,170,173,0.613,160.2,1035,9,1275.71,0.344
2024-09-23,referral,referral,FR,desktop,300,222,156,168,0.562,155.1,1280,6,671.89,0.432
2024-09-23,referral,referral,FR,mobile,465,364,225,271,0.584,166.7,1629,9,1102.82,0.454
2024-09-23,referral,referral,FR,tablet,80,67,44,42,0.527,167.1,336,1,112.81,0.452
2024-09-23,direct,(none),DE,desktop,219,168,105,126,0.579,177.9,820,5,589.38,0.447
2024-09-23,direct,(none),DE,mobile,340,269,175,219,0.646,166.7,1333,7,863.52,0.369
2024-09-23,direct,(none),DE,tablet,71,55,33,40,0.576,206.0,317,1,107.88,0.451
2024-09-24,google,organic,US,desktop,1646,1293,866,1088,0.662,181.8,5724,63,8447.75,0.372
2024-09-24,google,organic,US,mobile,2441,1973,1174,1520,0.623,166.1,10405,96,14379.99,0.378
2024-09-24,google,organic,US,tablet,542,461,321,352,0.651,220.1,2168,19,2562.33,0.334
2024-09-24,direct,(none),US,desktop,1246,1019,717,832,0.668,127.4,4171,50,8491.49,0.325
2024-09-24,direct,(none),US,mobile,2104,1718,1041,1625,0.773,162.1,8999,87,13120.9,0.207
2024-09-24,direct,(none),US,tablet,380,338,230,277,0.73,162.0,1489,16,2467.53,0.281
2024-09-24,newsletter,email,US,desktop,348,277,165,202,0.581,160.4,1203,14,2439.93,0.396
2024-09-24,newsletter,email,US,mobile,647,557,384,337,0.521,217.4,2788,35,5899.35,0.437
2024-09-24,newsletter,email,US,tablet,126,93,57,69,0.548,163.1,473,5,768.78,0.442
2024-09-24,google,organic,UK,desktop,1226,1086,690,772,0.63,157.3,4884,35,4291.16,0.429
2024-09-24,google,organic,UK,mobile,1367,959,670,831,0.609,162.6,6439,44,5693.22,0.369
2024-09-24,google,organic,UK,tablet,312,227,143,193,0.619,185.8,1137,8,1116.6,0.331
2024-09-24,referral,referral,FR,desktop,287,223,159,154,0.537,191.8,1097,4,437.69,0.398
2024-09-24,referral,referral,FR,mobile,486,374,270,264,0.545,159.2,2013,8,942.99,0.472
2024-09-24,referral,referral,FR,tablet,81,60,43,45,0.564,159.2,307,1,110.99,0.445
2024-09-24,direct,(none),DE,desktop,250,215,140,139,0.56,144.8,861,5,519.24,0.505
2024-09-24,direct,(none),DE,mobile,372,289,190,203,0.546,211.2,1108,9,921.16,0.439
2024-09-24,direct,(none),DE,tablet,73,53,34,45,0.619,192.5,271,1,114.14,0.44
2024-09-25,google,organic,US,desktop,1498,1268,849,1003,0.67,201.5,5850,48,6566.1,0.292
2024-09-25,google,organic,US,mobile,2814,2287,1582,1864,0.663,132.6,9826,91,11404.68,0.315
2024-09-25,google,organic,US,tablet,530,453,276,325,0.613,163.8,2027,20,2780.62,0.342
2024-09-25,direct,(none),US,desktop,1107,893,636,869,0.785,148.1,4153,41,5898.14,0.198
2024-09-25,direct,(none),US,mobile,1961,1499,1185,1379,0.703,206.7,6777,100,15920.44,0.316
2024-09-25,direct,(none),US,tablet,345,289,195,243,0.706,150.8,1246,14,2320.86,0.288
2024-09-25,newsletter,email,US,desktop,343,283,206,182,0.532,228.7,1446,15,2185.51,0.508
2024-09-25,newsletter,email,US,mobile,585,452,266,339,0.58,219.6,2245,30,4664.91,0.423
2024-09-25,newsletter,email,US,tablet,108,85,52,62,0.575,173.8,387,6,1095.75,0.473
2024-09-25,google,organic,UK,desktop,1264,1082,712,778,0.616,186.4,4578,33,4391.79,0.336
2024-09-25,google,organic,UK,mobile,1661,1262,827,1039,0.626,170.5,5137,43,5794.93,0.357
2024-09-25,google,organic,UK,tablet,317,253,164,199,0.631,161.8,1219,9,1407.4,0.336
2024-09-25,referral,referral,FR,desktop,284,223,131,161,0.57,168.4,800,6,626.41,0.426
2024-09-25,referral,referral,FR,mobile,504,395,252,311,0.618,121.8,1624,8,1005.95,0.363
2024-09-25,referral,referral,FR,tablet,87,67,46,47,0.55,186.8,363,1,103.53,0.462
2024-09-25,direct,(none),DE,desktop,287,236,157,160,0.559,199.6,1154,7,847.67,0.541
2024-09-25,direct,(none),DE,mobile,386,327,216,230,0.596,197.1,1409,9,1120.02,0.387
2024-09-25,direct,(none),DE,tablet,65,52,36,37,0.582,126.0,233,1,129.26,0.395
2024-09-26,google,organic,US,desktop,1979,1673,1170,1235,0.624,161.6,7640,80,11212.69,0.371
2024-09-26,google,organic,US,mobile,2440,1916,1192,1588,0.651,139.2,8731,76,11440.32,0.325
2024-09-26,google,organic,US,tablet,494,400,254,358,0.727,205.1,1830,17,1931.53,0.3
2024-09-26,direct,(none),US,desktop,1381,1100,758,1028,0.745,168.8,5303,64,10281.01,0.25
2024-09-26,direct,(none),US,mobile,2117,1810,1269,1435,0.678,195.8,8188,99,15385.29,0.312
2024-09-26,direct,(none),US,tablet,310,239,172,225,0.727,177.3,1295,14,2042.27,0.299
2024-09-26,newsletter,email,US,desktop,357,292,197,218,0.613,190.3,1288,16,3111.58,0.389
2024-09-26,newsletter,email,US,mobile,751,540,332,446,0.595,136.4,2931,33,4843.3,0.381
2024-09-26,newsletter,email,US,tablet,150,122,74,90,0.602,202.4,533,7,1210.2,0.425
2024-09-26,google,organic,UK,desktop,956,719,410,573,0.6,170.1,3435,28,4144.65,0.389
2024-09-26,google,organic,UK,mobile,1626,1182,919,941,0.579,160.9,6434,49,7207.37,0.445
2024-09-26,google,organic,UK,tablet,294,247,178,176,0.6,206.0,1063,8,1051.89,0.388
2024-09-26,referral,referral,FR,desktop,281,235,136,146,0.521,198.2,1032,6,678.9,0.428
2024-09-26,referral,referral,FR,mobile,470,386,259,252,0.537,172.6,1641,8,777.02,0.477
2024-09-26,referral,referral,FR,tablet,76,62,38,39,0.514,169.0,340,1,115.68,0.493
2024-09-26,direct,(none),DE,desktop,185,158,102,103,0.561,166.2,670,4,453.86,0.531
2024-09-26,direct,(none),DE,mobile,311,256,142,185,0.596,189.9,1021,8,993.37,0.393
2024-09-26,direct,(none),DE,tablet,66,51,37,41,0.63,190.1,259,1,134.08,0.367
2024-09-27,google,organic,US,desktop,2088,1733,1236,1286,0.616,155.1,9462,61,7790.11,0.385
2024-09-27,google,organic,US,mobile,2938,2286,1583,1995,0.679,179.5,10578,102,13711.82,0.277
2024-09-27,google,organic,US,tablet,550,456,297,317,0.576,164.6,2219,16,2364.7,0.409
2024-09-27,direct,(none),US,desktop,1299,1003,601,1002,0.772,202.0,5116,59,9512.79,0.246
2024-09-27,direct,(none),US,mobile,1882,1609,1171,1380,0.734,172.2,6111,80,14071.44,0.242
2024-09-27,direct,(none),US,tablet,417,325,207,282,0.678,159.7,1642,18,2842.64,0.309
2024-09-27,newsletter,email,US,desktop,387,310,198,226,0.586,171.3,1389,18,2961.15,0.454
2024-09-27,newsletter,email,US,mobile,673,553,417,401,0.597,211.4,2335,29,4580.84,0.402
2024-09-27,newsletter,email,US,tablet,143,110,72,87,0.611,185.8,528,7,1018.97,0.353
2024-09-27,google,organic,UK,desktop,843,681,482,542,0.644,210.9,3572,25,3233.2,0.398
2024-09-27,google,organic,UK,mobile,1499,1128,724,908,0.606,181.3,5074,46,5707.74,0.433
2024-09-27,google,organic,UK,tablet,254,201,129,159,0.627,205.0,964,7,960.32,0.398
2024-09-27,referral,referral,FR,desktop,307,250,173,154,0.505,170.5,1178,5,537.32,0.51
2024-09-27,referral,referral,FR,mobile,489,400,247,249,0.511,201.7,1674,8,816.52,0.534
2024-09-27,referral,referral,FR,tablet,87,70,48,47,0.549,207.3,283,1,99.96,0.466
2024-09-27,direct,(none),DE,desktop,236,184,119,150,0.638,161.3,898,5,652.61,0.38
2024-09-27,direct,(none),DE,mobile,291,229,126,182,0.627,235.3,841,6,729.64,0.372
2024-09-27,direct,(none),DE,tablet,60,43,29,37,0.627,256.9,251,1,119.89,0.391
2024-09-28,google,organic,US,desktop,1280,1063,741,883,0.69,201.7,4871,41,5146.22,0.315
2024-09-28,google,organic,US,mobile,2087,1643,1181,1449,0.694,146.6,7559,69,9903.36,0.25
2024-09-28,google,organic,US,tablet,328,260,182,214,0.652,198.1,1237,12,1879.7,0.326
2024-09-28,direct,(none),US,desktop,1080,885,701,746,0.691,176.8,3583,40,6391.24,0.314
2024-09-28,direct,(none),US,mobile,1635,1341,868,1162,0.711,153.8,5625,68,10706.14,0.305
2024-09-28,direct,(none),US,tablet,299,257,156,212,0.712,156.1,1247,11,1862.55,0.322
2024-09-28,newsletter,email,US,desktop,351,284,188,200,0.571,168.2,1279,19,2786.62,0.436
2024-09-28,newsletter,email,US,mobile,571,450,306,306,0.536,215.8,2351,27,4015.93,0.493
2024-09-28,newsletter,email,US,tablet,82,62,40,51,0.624,197.3,283,3,481.59,0.384
2024-09-28,google,organic,UK,desktop,774,675,440,425,0.549,169.0,2994,24,3075.9,0.438
2024-09-28,google,organic,UK,mobile,933,749,480,585,0.628,193.3,3880,25,2913.56,0.355
2024-09-28,google,organic,UK,tablet,203,155,114,126,0.625,233.3,750,5,607.97,0.406
2024-09-28,referral,referral,FR,desktop,192,157,100,100,0.524,217.4,668,3,327.92,0.456
2024-09-28,referral,referral,FR,mobile,444,374,235,238,0.537,125.5,1665,8,886.2,0.39
2024-09-28,referral,referral,FR,tablet,63,54,35,33,0.529,179.4,231,1,107.07,0.426
2024-09-28,direct,(none),DE,desktop,167,134,92,103,0.623,232.8,581,3,306.6,0.397
2024-09-28,direct,(none),DE,mobile,235,196,124,153,0.652,141.3,958,6,750.33,0.317
2024-09-28,direct,(none),DE,tablet,50,40,22,32,0.647,170.7,212,1,129.43,0.329
2024-09-29,google,organic,US,desktop,1241,999,642,771,0.622,97.2,4203,46,5721.18,0.342
2024-09-29,google,organic,US,mobile,1574,1272,779,1085,0.69,199.8,5940,56,7361.48,0.291
2024-09-29,google,organic,US,tablet,375,313,218,238,0.635,169.4,1258,14,1652.44,0.301
2024-09-29,direct,(none),US,desktop,643,459,335,481,0.748,147.6,2353,30,4836.07,0.294
2024-09-29,direct,(none),US,mobile,1313,1015,611,946,0.721,205.3,4906,53,9040.79,0.291
2024-09-29,direct,(none),US,tablet,238,183,118,175,0.737,158.9,771,9,1389.51,0.292
2024-09-29,newsletter,email,US,desktop,250,202,130,143,0.573,221.6,932,10,1713.76,0.454
2024-09-29,newsletter,email,US,mobile,401,301,205,232,0.579,167.3,1640,18,2977.13,0.461
2024-09-29,newsletter,email,US,tablet,79,57,36,46,0.585,207.1,277,4,573.5,0.42
2024-09-29,google,organic,UK,desktop,658,561,326,416,0.633,173.4,2806,18,2417.75,0.342
2024-09-29,google,organic,UK,mobile,1089,855,546,608,0.558,191.2,3593,29,3300.93,0.404
2024-09-29,google,organic,UK,tablet,205,167,116,120,0.588,185.8,711,6,806.58,0.39
2024-09-29,referral,referral,FR,desktop,217,178,104,109,0.504,143.6,935,3,379.53,0.454
2024-09-29,referral,referral,FR,mobile,261,217,153,147,0.565,198.3,888,5,560.56,0.422
2024-09-29,referral,referral,FR,tablet,55,46,31,26,0.491,204.1,220,1,111.03,0.514
2024-09-29,direct,(none),DE,desktop,110,86,55,65,0.595,165.8,433,2,257.47,0.425
2024-09-29,direct,(none),DE,mobile,265,230,172,149,0.564,189.3,910,8,1007.16,0.485
2024-09-29,direct,(none),DE,tablet,43,29,17,24,0.579,169.5,164,1,94.78,0.413
2024-09-30,google,organic,US,desktop,1755,1500,1036,1130,0.644,186.0,5398,65,8812.05,0.333
2024-09-30,google,organic,US,mobile,3390,2749,1717,2136,0.63,189.9,12904,118,14929.64,0.338
2024-09-30,google,organic,US,tablet,484,383,251,312,0.645,176.9,2127,18,2759.54,0.368
2024-09-30,direct,(none),US,desktop,1315,1073,720,985,0.749,153.7,5218,56,7425.16,0.253
2024-09-30,direct,(none),US,mobile,1728,1345,876,1150,0.666,178.5,6437,78,11651.12,0.342
2024-09-30,direct,(none),US,tablet,368,288,164,263,0.716,200.1,1234,15,2311.89,0.309
2024-09-30,newsletter,email,US,desktop,448,363,239,253,0.566,149.4,1610,22,3554.66,0.486
2024-09-30,newsletter,email,US,mobile,782,664,366,489,0.626,187.2,3011,40,6410.91,0.342
2024-09-30,newsletter,email,US,tablet,149,114,69,85,0.573,169.6,551,7,1240.7,0.442
2024-09-30,google,organic,UK,desktop,936,721,461,569,0.608,166.1,3081,28,3507.33,0.362
2024-09-30,google,organic,UK,mobile,1735,1446,935,1171,0.675,239.8,6738,49,6507.06,0.293
2024-09-30,google,organic,UK,tablet,267,195,122,155,0.582,196.8,913,8,1102.23,0.457
2024-09-30,referral,referral,FR,desktop,285,231,156,166,0.585,201.2,1191,4,416.62,0.449
2024-09-30,referral,referral,FR,mobile,501,398,252,286,0.572,126.6,2000,10,1056.98,0.446
2024-09-30,referral,referral,FR,tablet,81,64,42,46,0.57,184.3,242,1,100.46,0.445
2024-09-30,direct,(none),DE,desktop,238,206,124,152,0.639,127.7,882,6,733.92,0.352
2024-09-30,direct,(none),DE,mobile,356,267,188,216,0.607,189.8,1280,8,1000.3,0.442
2024-09-30,direct,(none),DE,tablet,53,39,26,31,0.59,183.4,195,1,117.25,0.37
