date,campaign_id,campaign_name,objective,placement,market,device,impressions,reach,clicks,link_clicks,cost,purchases,purchase_value,add_to_cart,landing_page_views,frequency
2024-09-09,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14640,9854,269,188,165.14,3.2,420.43,8,163,1.49
2024-09-09,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5790,4156,196,117,34.25,0.8,77.77,2,86,1.39
2024-09-09,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14911,10661,381,277,82.19,2.4,208.94,5,231,1.4
2024-09-09,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2596,1654,80,50,31.23,1.6,219.86,3,43,1.57
2024-09-09,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8197,5230,150,122,106.19,3.7,480.55,13,99,1.57
2024-09-09,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3212,2278,44,31,27.45,0.5,63.61,1,26,1.41
2024-09-09,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9018,6755,117,70,74.13,1.3,142.18,3,59,1.33
2024-09-10,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6725,3719,119,92,92.44,2.2,299.72,8,74,1.81
2024-09-10,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,33553,17639,562,407,346.28,10.6,1469.65,34,336,1.9
2024-09-10,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4214,1532,125,100,79.76,4.6,664.75,12,86,2.75
2024-09-10,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12417,5349,423,325,230.36,13.2,1941.52,58,287,2.32
2024-09-10,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4922,2387,109,64,53.39,1.3,168.43,5,53,2.06
2024-09-10,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,13602,8627,315,182,133.36,3.1,362.93,11,152,1.58
2024-09-10,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4295,3131,130,98,24.28,0.7,70.17,1,81,1.37
2024-09-10,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,10974,8995,425,255,74.86,1.9,173.71,6,215,1.22
2024-09-10,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3051,1919,81,56,39.4,1.4,172.41,4,47,1.59
2024-09-10,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7979,4660,232,141,114.64,4.1,502.73,14,119,1.71
2024-09-10,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3603,2915,68,42,26.06,0.7,81.5,2,36,1.24
2024-09-10,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11323,8865,178,119,82.8,1.7,166.15,7,99,1.28
2024-09-11,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6871,4698,139,97,96.59,2.0,256.39,8,85,1.46
2024-09-11,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,25202,15766,379,299,316.52,6.9,899.28,23,249,1.6
2024-09-11,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,5925,2206,220,148,97.89,7.6,1273.38,25,130,2.69
2024-09-11,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13706,5394,463,319,246.9,13.4,2154.94,46,253,2.54
2024-09-11,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6688,4352,128,87,43.21,1.9,238.49,7,67,1.54
2024-09-11,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,15018,10016,219,179,135.73,2.7,346.66,9,148,1.5
2024-09-11,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4704,3617,135,99,31.52,0.7,71.98,3,90,1.3
2024-09-11,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16623,11498,413,358,101.25,2.5,256.76,6,290,1.45
2024-09-11,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2541,1733,71,44,34.67,1.2,145.38,3,39,1.47
2024-09-11,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8366,5483,197,139,104.4,4.0,486.94,18,117,1.53
2024-09-11,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,4205,3225,55,41,27.11,0.6,74.72,2,34,1.3
2024-09-11,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7869,4821,142,87,69.97,1.4,170.73,4,72,1.63
2024-09-12,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7077,4207,119,84,99.19,2.1,238.41,6,71,1.68
2024-09-12,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,21152,13032,513,306,280.13,5.8,843.09,17,271,1.62
2024-09-12,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4729,1969,185,124,75.38,6.3,1053.54,18,98,2.4
2024-09-12,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12188,4479,455,321,199.67,14.4,2402.66,64,276,2.72
2024-09-12,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3295,1916,69,43,32.24,0.8,86.52,2,35,1.72
2024-09-12,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,18261,11011,424,244,160.2,4.4,453.88,16,229,1.66
2024-09-12,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,6198,5219,201,112,34.26,0.9,85.23,3,93,1.19
2024-09-12,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,20868,14666,709,422,112.51,4.0,402.71,13,359,1.42
2024-09-12,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3206,1901,78,59,37.45,1.2,122.07,4,48,1.69
2024-09-12,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7316,5087,208,138,107.43,3.8,415.24,11,120,1.44
2024-09-12,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2585,1554,51,30,23.18,0.5,55.04,1,28,1.66
2024-09-12,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9902,7778,143,106,70.99,1.9,222.28,7,88,1.27
2024-09-13,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7529,4510,183,116,81.79,2.7,309.2,9,93,1.67
2024-09-13,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,22747,13944,692,374,297.97,9.1,1167.59,30,314,1.63
2024-09-13,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3888,1711,119,78,71.76,3.5,501.01,9,67,2.27
2024-09-13,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11760,4121,405,313,208.75,11.9,1806.68,33,239,2.85
2024-09-13,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5141,3101,101,68,50.41,1.1,137.45,4,56,1.66
2024-09-13,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14810,9945,231,196,124.73,3.7,466.87,9,158,1.49
2024-09-13,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5392,3982,179,106,31.89,0.8,73.71,2,93,1.35
2024-09-13,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14903,10927,314,237,95.09,1.7,158.9,5,211,1.36
2024-09-13,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3189,2169,80,53,43.35,1.5,199.6,5,39,1.47
2024-09-13,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7004,4838,203,140,111.63,4.0,454.52,11,123,1.45
2024-09-13,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3483,2758,64,38,27.94,0.7,78.46,1,33,1.26
2024-09-13,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8372,5848,125,83,73.3,1.4,159.08,4,64,1.43
2024-09-14,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5383,2806,123,71,64.53,1.3,200.52,5,60,1.92
2024-09-14,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,13769,7893,277,180,171.16,3.6,441.23,12,148,1.74
2024-09-14,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4346,1679,170,110,74.04,5.2,835.0,18,94,2.59
2024-09-14,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,10086,4351,384,250,179.04,11.8,1795.53,39,211,2.32
2024-09-14,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3388,2155,72,44,33.2,0.7,88.01,2,41,1.57
2024-09-14,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,10226,6383,162,114,103.91,2.3,266.45,5,96,1.6
2024-09-14,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3388,2318,124,72,20.6,0.5,49.43,1,59,1.46
2024-09-14,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,12118,8403,325,191,63.21,1.8,187.2,5,149,1.44
2024-09-14,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1786,1190,46,28,26.57,0.9,110.46,3,22,1.5
2024-09-14,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,5511,3572,137,94,81.1,2.5,305.54,9,72,1.54
2024-09-14,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2270,1698,32,23,18.8,0.3,34.52,1,17,1.34
2024-09-14,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7897,4885,104,76,61.35,1.1,130.68,2,61,1.62
2024-09-15,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5837,2922,113,83,66.05,2.0,293.44,7,74,2.0
2024-09-15,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,19585,10120,389,249,222.25,5.4,771.8,22,217,1.94
2024-09-15,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2814,1120,118,69,53.24,3.7,548.71,13,58,2.51
2024-09-15,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,7149,2535,299,165,124.37,8.5,1315.95,32,133,2.82
2024-09-15,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,2747,1805,50,39,29.86,0.6,82.95,2,32,1.52
2024-09-15,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,10075,5864,179,123,107.64,2.3,291.33,7,105,1.72
2024-09-15,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3133,2272,77,53,21.22,0.4,41.82,1,45,1.38
2024-09-15,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,9879,7474,242,184,59.69,1.1,121.15,4,159,1.32
2024-09-15,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2321,1796,66,43,28.42,1.0,128.6,3,35,1.29
2024-09-15,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6714,4698,177,112,71.05,3.1,407.3,6,91,1.43
2024-09-15,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2262,1513,32,20,17.54,0.3,32.47,1,17,1.49
2024-09-15,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,5759,3735,88,58,55.47,0.8,106.93,3,48,1.54
2024-09-16,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9575,5215,162,130,104.95,3.1,432.29,11,109,1.84
2024-09-16,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,21863,13167,531,320,241.56,7.9,891.55,24,262,1.66
2024-09-16,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2896,1181,120,71,55.09,3.2,463.46,12,63,2.45
2024-09-16,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12776,5170,479,316,245.82,12.9,1847.06,54,295,2.47
2024-09-16,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6860,4836,118,78,56.55,0.9,102.91,3,69,1.42
2024-09-16,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14713,8796,296,209,133.72,3.7,423.9,10,175,1.67
2024-09-16,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5822,4258,195,122,30.53,0.9,75.72,3,100,1.37
2024-09-16,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16165,12714,532,374,84.8,2.6,273.56,9,284,1.27
2024-09-16,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2414,2032,40,38,41.0,1.1,148.39,3,34,1.19
2024-09-16,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7648,4665,199,132,125.3,3.3,404.89,11,111,1.64
2024-09-16,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3800,2932,60,38,29.4,0.5,56.57,2,32,1.3
2024-09-16,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9443,7350,138,94,75.28,1.5,185.58,5,85,1.28
2024-09-17,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8397,4248,150,113,113.32,2.6,301.73,8,99,1.98
2024-09-17,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,27366,16037,566,423,333.39,9.1,1182.24,31,361,1.71
2024-09-17,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4268,1815,138,89,71.25,4.4,702.05,14,72,2.35
2024-09-17,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13511,5312,592,396,258.75,17.3,2512.0,46,347,2.54
2024-09-17,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4698,2559,66,58,46.91,1.1,133.76,3,50,1.84
2024-09-17,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,18134,11613,375,270,155.97,4.9,464.55,13,231,1.56
2024-09-17,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,7011,5361,220,134,36.34,0.9,93.1,2,115,1.31
2024-09-17,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16379,12135,486,329,95.8,2.5,251.55,9,265,1.35
2024-09-17,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2907,1944,79,49,36.41,1.5,173.66,5,42,1.5
2024-09-17,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8599,6281,274,168,111.62,4.6,610.24,8,152,1.37
2024-09-17,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3064,2246,50,38,24.86,0.7,83.05,2,31,1.36
2024-09-17,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7328,5107,133,91,64.08,1.3,166.1,5,77,1.43
2024-09-18,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6400,3629,147,101,86.49,2.6,319.09,9,83,1.76
2024-09-18,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,22995,12062,595,376,275.6,8.2,1077.95,32,334,1.91
2024-09-18,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3063,1247,120,81,53.65,4.0,548.22,14,71,2.46
2024-09-18,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,8685,3171,298,217,195.64,9.6,1449.65,35,198,2.74
2024-09-18,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4466,3113,85,55,44.82,1.1,124.05,3,50,1.43
2024-09-18,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16755,12753,407,272,162.5,4.7,540.43,17,235,1.31
2024-09-18,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,6485,5116,239,156,35.31,1.2,110.96,4,139,1.27
2024-09-18,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,17975,13438,695,419,105.06,3.0,238.9,10,370,1.34
2024-09-18,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2363,1609,59,42,33.06,1.4,177.07,4,37,1.47
2024-09-18,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6126,3783,184,125,96.79,3.3,415.27,11,102,1.62
2024-09-18,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3071,2420,53,36,23.67,0.5,52.39,1,33,1.27
2024-09-18,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8286,5842,114,65,70.34,1.1,118.73,3,52,1.42
2024-09-19,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,10205,5917,213,141,115.99,3.6,534.99,11,122,1.72
2024-09-19,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,25568,11898,664,435,288.23,11.4,1625.71,40,375,2.15
2024-09-19,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,5747,2027,242,140,93.67,6.3,970.52,21,115,2.83
2024-09-19,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11236,5515,342,246,230.15,9.6,1613.95,39,215,2.04
2024-09-19,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4079,2920,89,64,43.93,1.1,127.47,3,59,1.4
2024-09-19,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14662,10158,306,194,156.22,3.6,391.9,14,165,1.44
2024-09-19,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5746,4215,192,143,28.08,1.2,130.66,3,118,1.36
2024-09-19,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,12945,9002,361,263,85.32,2.0,189.91,5,222,1.44
2024-09-19,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2769,1847,74,50,40.68,1.2,151.92,3,39,1.5
2024-09-19,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,9072,5939,240,177,119.25,5.0,534.48,21,140,1.53
2024-09-19,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2623,1909,40,25,23.8,0.4,43.67,1,20,1.37
2024-09-19,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11443,8293,202,148,74.22,2.1,218.63,8,133,1.38
2024-09-20,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9935,5307,267,170,108.69,4.0,500.38,14,153,1.87
2024-09-20,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,27137,15646,706,456,296.87,10.2,1267.23,42,419,1.73
2024-09-20,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4436,1826,155,105,91.37,4.7,785.71,19,91,2.43
2024-09-20,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13176,5170,532,358,197.14,19.8,2712.81,56,294,2.55
2024-09-20,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4359,2819,76,47,43.59,0.7,76.8,1,40,1.55
2024-09-20,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,12896,7510,294,191,146.0,3.0,363.69,11,168,1.72
2024-09-20,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4757,3954,113,85,29.94,0.7,63.4,2,75,1.2
2024-09-20,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14646,11201,427,300,83.45,2.6,272.28,10,253,1.31
2024-09-20,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2739,1782,66,47,35.74,1.2,141.8,4,37,1.54
2024-09-20,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7921,5538,253,169,118.4,3.8,464.31,13,146,1.43
2024-09-20,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3421,2678,49,35,24.6,0.5,54.13,1,32,1.28
2024-09-20,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9184,6085,157,109,83.07,1.7,188.92,5,92,1.51
2024-09-21,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5953,3350,139,89,77.57,2.1,239.83,6,79,1.78
2024-09-21,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,17777,10088,410,259,212.79,4.9,638.26,17,224,1.76
2024-09-21,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3230,1354,136,73,61.14,3.2,472.92,12,67,2.39
2024-09-21,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,10304,4576,400,298,166.96,13.4,1852.85,36,249,2.25
2024-09-21,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3585,1930,78,48,31.71,0.9,107.13,2,41,1.86
2024-09-21,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,12204,7549,216,147,109.35,2.5,269.55,5,119,1.62
2024-09-21,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4982,3608,105,78,28.97,0.5,49.19,2,67,1.38
2024-09-21,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14705,10198,526,355,85.99,2.7,241.54,9,302,1.44
2024-09-21,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2917,1935,60,42,35.55,1.2,156.15,4,36,1.51
2024-09-21,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6521,4745,134,95,91.72,2.6,357.6,8,79,1.37
2024-09-21,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2561,1717,60,33,19.94,0.5,59.05,2,27,1.49
2024-09-21,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8717,6385,147,106,61.82,1.6,160.83,7,95,1.37
2024-09-22,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,4824,2597,116,82,63.37,2.0,282.41,8,61,1.86
2024-09-22,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,15369,8437,219,184,172.54,5.1,695.76,18,159,1.82
2024-09-22,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2654,1118,102,67,52.55,2.6,429.84,8,59,2.37
2024-09-22,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,7500,3272,227,167,157.06,7.6,1280.58,32,125,2.29
2024-09-22,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4949,2908,106,71,31.91,1.3,156.92,4,61,1.7
2024-09-22,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,8702,5488,130,103,90.37,1.4,185.64,4,89,1.59
2024-09-22,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4429,3586,130,87,25.08,0.9,101.27,3,79,1.23
2024-09-22,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,9813,7735,285,170,60.64,1.4,140.2,4,133,1.27
2024-09-22,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1512,1052,38,26,21.88,0.7,80.72,1,21,1.44
2024-09-22,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6827,4560,170,126,79.88,4.1,496.69,14,106,1.5
2024-09-22,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,1477,1142,23,15,13.01,0.3,31.52,0,13,1.29
2024-09-22,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6129,4779,94,64,52.33,0.9,89.63,2,58,1.28
2024-09-23,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6757,3700,157,93,96.08,2.1,294.01,6,83,1.83
2024-09-23,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,25105,14909,595,374,322.91,8.5,1158.14,34,307,1.68
2024-09-23,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3818,1568,136,102,68.48,5.2,864.47,18,86,2.43
2024-09-23,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12719,5259,540,363,216.53,13.7,2096.98,53,308,2.42
2024-09-23,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5480,3738,102,67,56.11,1.0,123.23,2,59,1.47
2024-09-23,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,15900,10505,298,210,158.68,3.3,385.27,12,178,1.51
