date,campaign_id,campaign_name,campaign_type,market,device,impressions,clicks,cost,conversions,conversion_value,search_impression_share
2024-08-02,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9676,130,114.05,3.9,614.87,
2024-08-02,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2233,25,21.56,0.8,92.95,
2024-08-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,934,71,60.22,4.4,601.56,0.58
2024-08-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1850,128,126.08,7.2,949.19,0.68
2024-08-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,291,21,18.85,1.1,126.61,0.73
2024-08-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,818,62,45.98,2.9,319.29,0.77
2024-08-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1391,88,56.51,4.5,556.53,0.75
2024-08-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,289,21,13.85,0.9,110.51,0.71
2024-08-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,574,25,40.98,0.7,87.07,0.66
2024-08-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,706,30,47.27,0.9,94.95,0.7
2024-08-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,140,5,9.01,0.2,26.89,0.67
2024-08-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1747,32,37.12,0.9,121.13,
2024-08-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3031,62,53.08,1.6,214.09,
2024-08-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,514,10,13.3,0.3,43.68,
2024-08-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7392,39,17.98,0.8,74.37,
2024-08-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,14653,74,30.67,1.4,172.44,
2024-08-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2331,13,5.77,0.2,24.23,
2024-08-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1413,98,104.25,4.8,732.86,0.79
2024-08-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1657,148,193.47,8.3,1092.16,0.77
2024-08-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,288,24,30.23,1.5,239.84,0.79
2024-08-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,760,28,85.87,0.7,89.08,0.64
2024-08-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1583,57,142.69,1.3,162.91,0.72
2024-08-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,181,6,18.62,0.2,24.0,0.74
2024-08-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,5764,66,53.51,2.3,352.17,
2024-08-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9684,91,85.82,2.5,311.61,
2024-08-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1600,20,14.47,0.6,83.46,
2024-08-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,663,53,52.37,2.9,341.2,0.78
2024-08-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1113,82,70.63,4.0,502.63,0.74
2024-08-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,224,16,14.4,1.0,135.16,0.84
2024-08-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,779,47,36.81,2.3,263.38,0.69
2024-08-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,911,67,51.69,2.7,328.94,0.68
2024-08-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,189,13,9.45,0.6,63.26,0.83
2024-08-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,409,17,25.2,0.5,62.0,0.72
2024-08-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,789,36,53.16,1.2,160.47,0.66
2024-08-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,166,6,9.12,0.2,23.92,0.76
2024-08-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1153,21,28.1,0.6,89.32,
2024-08-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2223,39,47.2,1.3,182.21,
2024-08-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,370,8,8.55,0.2,26.32,
2024-08-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,6598,39,15.69,0.7,82.12,
2024-08-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,12807,64,25.97,1.3,140.85,
2024-08-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1831,10,5.27,0.2,20.1,
2024-08-04,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,782,66,80.95,2.9,420.23,0.73
2024-08-04,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1163,97,132.74,6.7,954.72,0.77
2024-08-04,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,308,22,29.87,1.3,183.29,0.75
2024-08-04,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,822,29,75.67,0.5,66.92,0.69
2024-08-04,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1025,40,110.59,0.7,83.89,0.71
2024-08-04,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,156,5,18.89,0.1,12.34,0.79
2024-08-04,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,4581,61,48.23,2.1,248.46,
2024-08-04,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,6689,87,77.06,2.6,269.17,
2024-08-04,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2192,21,15.92,0.4,57.52,
2024-08-04,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,526,45,42.59,2.7,396.39,0.64
2024-08-04,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1119,82,65.64,4.4,600.67,0.72
2024-08-04,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,131,12,12.88,0.6,72.13,0.73
2024-08-04,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,455,31,25.27,1.3,143.86,0.76
2024-08-04,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,796,65,43.11,2.6,299.85,0.76
2024-08-04,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,127,8,6.43,0.4,42.46,0.76
2024-08-04,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,463,19,31.67,0.6,71.54,0.8
2024-08-04,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,679,29,40.25,0.8,92.4,0.64
2024-08-04,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,122,5,7.53,0.2,26.05,0.71
2024-08-04,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1020,23,27.3,0.7,94.32,
2024-08-04,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,1921,41,38.71,1.2,175.76,
2024-08-04,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,315,6,7.87,0.2,27.91,
2024-08-04,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,5187,27,12.96,0.5,55.36,
2024-08-04,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,6974,39,21.87,0.8,88.79,
2024-08-04,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1795,9,4.48,0.2,21.86,
2024-08-05,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,893,68,83.35,4.9,711.6,0.65
2024-08-05,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2327,195,210.14,12.1,1888.94,0.67
2024-08-05,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,432,37,38.59,2.4,361.8,0.72
2024-08-05,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,999,34,112.98,0.9,98.62,0.67
2024-08-05,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1612,55,171.11,1.3,150.92,0.69
2024-08-05,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,329,13,31.84,0.3,38.08,0.65
2024-08-05,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7704,96,87.2,2.7,371.78,
2024-08-05,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9897,131,108.84,4.6,621.75,
2024-08-05,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1829,22,20.36,0.5,71.73,
2024-08-05,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,898,60,64.39,2.0,265.8,0.74
2024-08-05,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,982,94,80.89,5.0,688.01,0.68
2024-08-05,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,191,14,13.82,0.7,90.17,0.74
2024-08-05,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,940,69,42.27,2.4,230.73,0.76
2024-08-05,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1710,103,71.77,4.2,472.85,0.63
2024-08-05,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,187,15,11.21,0.6,73.18,0.61
2024-08-05,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,800,33,46.46,1.0,138.2,0.67
2024-08-05,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1244,49,72.74,1.4,163.16,0.72
2024-08-05,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,173,7,12.21,0.2,26.85,0.66
2024-08-05,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2313,49,47.54,1.5,177.89,
2024-08-05,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3516,65,68.4,2.1,278.63,
2024-08-05,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,467,10,11.11,0.3,45.92,
2024-08-05,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,13726,65,22.9,1.1,125.64,
2024-08-05,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,7786,41,23.17,0.8,96.32,
2024-08-05,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2922,16,7.88,0.3,32.63,
2024-08-06,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1543,115,126.94,5.8,835.9,0.62
2024-08-06,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2217,180,216.4,10.1,1824.98,0.8
2024-08-06,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,346,26,32.72,1.4,181.24,0.74
2024-08-06,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,831,32,98.89,0.9,100.64,0.75
2024-08-06,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2105,68,182.09,2.0,244.37,0.76
2024-08-06,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,333,11,27.74,0.3,32.94,0.72
2024-08-06,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,6637,85,64.41,2.9,379.23,
2024-08-06,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12638,146,111.43,5.0,725.13,
2024-08-06,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2272,28,21.7,0.8,103.52,
2024-08-06,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,945,72,74.9,3.4,449.47,0.78
2024-08-06,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1050,89,96.97,5.9,785.73,0.75
2024-08-06,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,294,21,21.6,1.1,145.73,0.65
2024-08-06,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,987,54,42.34,2.9,363.44,0.69
2024-08-06,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1297,102,72.11,5.1,520.81,0.75
2024-08-06,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,261,17,12.0,0.9,112.11,0.68
2024-08-06,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,598,25,36.18,0.8,110.03,0.77
2024-08-06,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1393,48,75.57,1.4,189.84,0.72
2024-08-06,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,222,8,13.05,0.2,25.62,0.68
2024-08-06,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1888,42,41.86,1.1,171.9,
2024-08-06,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,4059,73,80.12,1.5,185.27,
2024-08-06,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,395,8,10.28,0.2,23.03,
2024-08-06,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7193,37,18.44,0.7,80.48,
2024-08-06,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,18273,92,40.49,1.7,222.79,
2024-08-06,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1820,9,4.6,0.2,20.84,
2024-08-07,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,991,104,133.93,6.8,919.1,0.7
2024-08-07,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2624,203,200.18,13.3,1731.91,0.78
2024-08-07,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,456,36,40.74,2.6,399.12,0.72
2024-08-07,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1114,37,104.7,0.7,97.72,0.73
2024-08-07,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1942,63,177.45,1.5,156.97,0.85
2024-08-07,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,298,10,26.23,0.3,36.04,0.65
2024-08-07,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7986,101,93.0,3.5,563.01,
2024-08-07,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,14481,202,160.33,6.8,954.65,
2024-08-07,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1995,22,18.4,0.8,117.25,
2024-08-07,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,611,51,48.57,2.7,371.47,0.74
2024-08-07,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1730,114,105.78,5.4,741.84,0.72
2024-08-07,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,261,19,18.17,1.2,151.82,0.64
2024-08-07,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,968,68,46.96,3.7,424.8,0.74
2024-08-07,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1131,84,58.16,3.1,362.23,0.73
2024-08-07,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,221,16,12.38,0.8,84.69,0.73
2024-08-07,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,730,32,43.55,1.2,149.8,0.75
2024-08-07,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1497,49,68.43,1.3,144.4,0.82
2024-08-07,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,183,8,12.15,0.2,23.47,0.72
2024-08-07,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2000,41,48.43,1.2,173.38,
2024-08-07,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3483,70,69.38,1.7,239.54,
2024-08-07,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,401,8,11.61,0.2,27.7,
2024-08-07,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9138,43,22.9,0.6,70.31,
2024-08-07,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,13343,65,28.26,1.2,139.28,
2024-08-07,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2403,12,5.65,0.2,22.17,
2024-08-08,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1311,109,141.87,6.9,873.86,0.72
2024-08-08,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2336,174,224.04,9.6,1328.07,0.75
2024-08-08,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,424,37,43.3,2.3,330.18,0.71
2024-08-08,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,930,40,117.51,0.9,112.48,0.69
2024-08-08,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1521,54,151.8,1.8,212.82,0.65
2024-08-08,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,403,14,31.82,0.4,51.05,0.78
2024-08-08,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8122,90,76.0,2.5,345.87,
2024-08-08,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12215,132,107.68,4.5,695.05,
2024-08-08,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2362,28,19.5,0.9,123.63,
2024-08-08,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,835,65,61.24,4.0,438.67,0.7
2024-08-08,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1363,120,104.3,6.1,790.38,0.75
2024-08-08,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,306,22,17.18,1.4,177.09,0.67
2024-08-08,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1053,70,47.93,3.2,390.69,0.86
2024-08-08,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1429,95,74.52,3.7,427.62,0.73
2024-08-08,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,206,15,10.73,0.7,83.75,0.74
2024-08-08,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,795,28,40.52,1.0,125.13,0.71
2024-08-08,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,868,31,60.24,0.9,116.24,0.75
2024-08-08,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,166,7,13.74,0.2,24.49,0.74
2024-08-08,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2499,56,53.85,1.6,239.01,
2024-08-08,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3069,66,66.96,2.0,301.77,
2024-08-08,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,651,11,12.31,0.3,43.42,
2024-08-08,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9230,44,19.07,0.7,71.96,
2024-08-08,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,14468,67,29.28,1.0,127.8,
2024-08-08,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3309,17,7.09,0.3,36.14,
2024-08-09,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1203,91,121.65,4.6,705.64,0.79
2024-08-09,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,3072,263,277.83,15.0,2311.3,0.64
2024-08-09,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,359,29,32.7,1.6,244.23,0.78
2024-08-09,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,960,35,115.69,0.7,93.16,0.69
2024-08-09,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1584,58,188.12,1.2,133.42,0.8
2024-08-09,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,265,10,30.21,0.3,36.8,0.71
2024-08-09,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,6632,84,77.91,2.6,381.39,
2024-08-09,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,14518,161,125.23,4.5,594.26,
2024-08-09,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2699,33,26.55,1.0,132.19,
2024-08-09,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,775,57,53.02,3.3,436.66,0.65
2024-08-09,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1542,118,115.0,6.5,810.0,0.73
2024-08-09,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,338,24,19.56,1.3,172.46,0.79
2024-08-09,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,873,58,39.17,2.4,268.33,0.76
2024-08-09,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1394,81,59.26,3.4,380.69,0.82
2024-08-09,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,374,21,11.93,0.9,108.58,0.74
2024-08-09,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,687,26,44.04,0.9,97.81,0.67
2024-08-09,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,904,36,53.13,1.1,138.18,0.67
2024-08-09,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,198,9,12.05,0.3,36.03,0.81
2024-08-09,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2077,37,36.73,1.0,144.83,
2024-08-09,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3419,53,73.86,1.6,214.02,
2024-08-09,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,604,11,11.47,0.4,59.77,
2024-08-09,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9896,42,21.65,0.6,54.5,
2024-08-09,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,13263,67,31.07,1.2,117.1,
2024-08-09,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2608,14,6.76,0.2,22.55,
2024-08-10,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,889,75,86.82,4.5,608.05,0.72
2024-08-10,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1237,97,129.87,6.6,916.69,0.69
2024-08-10,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,269,20,26.28,1.3,182.73,0.61
2024-08-10,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,854,30,75.46,0.6,77.33,0.71
2024-08-10,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1068,41,124.57,1.0,112.6,0.62
2024-08-10,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,226,8,21.24,0.2,25.32,0.68
2024-08-10,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,5076,63,60.33,2.0,257.0,
2024-08-10,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9955,113,88.21,3.9,517.15,
2024-08-10,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1130,14,14.55,0.4,52.09,
2024-08-10,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,659,44,49.25,2.7,390.3,0.68
2024-08-10,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1170,86,73.83,4.7,643.24,0.78
